uniqueid,osmid_u,osmid_v,length,lanes,speed_mph,u,v,lane_mile,taz_u,taz_v,taz
155501,65297017,65356844,94.41,1,20,88942,93959,0.05866380006710826,182.0,182.0,182.0
155502,65297017,65330006,94.427,1,20,88942,92257,0.05867436340363131,182.0,183.0,Boundary
155503,65297017,65297020,207.553,1,20,88942,88943,0.12896777560987735,182.0,183.0,Boundary
155504,65297017,65297014,208.02,1,20,88942,88941,0.1292579566778928,182.0,181.0,Boundary
155505,65297020,65310678,94.412,1,20,88943,90468,0.058665042812581565,183.0,182.0,Boundary
155506,65297020,65310675,94.447,1,20,88943,90467,0.058686790858364306,183.0,183.0,183.0
155507,65297020,65295187,207.61900000000003,1,20,88943,88704,0.12900878621049625,183.0,182.0,Boundary
155508,65297020,65297017,207.553,1,20,88943,88942,0.12896777560987735,183.0,182.0,Boundary
155509,65297024,65330008,94.487,1,20,88944,92258,0.05871164576783029,182.0,183.0,Boundary
155510,65297024,65357344,94.408,1,20,88944,94001,0.05866255732163496,182.0,182.0,182.0
155511,65297024,65297026,207.931,1,20,88944,88945,0.129202654504331,182.0,183.0,Boundary
155512,65297024,65295187,207.586,1,20,88944,88704,0.1289882809101868,182.0,182.0,182.0
155513,65297026,65297028,207.485,1,20,88945,88946,0.12892552226378517,183.0,182.0,Boundary
155514,65297026,65353320,94.402,1,20,88945,93793,0.05865882908521506,183.0,182.0,Boundary
155515,65297026,65330010,94.508,1,20,88945,92259,0.058724694595299935,183.0,183.0,183.0
155516,65297026,65297024,207.931,1,20,88945,88944,0.129202654504331,183.0,182.0,Boundary
155517,65297028,65297026,207.485,1,20,88946,88945,0.12892552226378517,182.0,183.0,Boundary
155518,65297028,65330013,94.527,1,25,88946,92260,0.058736500677296286,182.0,183.0,Boundary
155519,65297028,65287888,207.786,1,20,88946,87923,0.12911255545751676,182.0,182.0,182.0
155520,65297028,65340972,94.395,1,25,88946,92952,0.05865447947605851,182.0,182.0,182.0
155521,65297035,2630856848,19.715,1,20,88947,203177,0.012250363503050941,182.0,190.0,Boundary
155522,65297035,65357346,91.013,2,35,88947,94002,0.11310599376141774,182.0,182.0,182.0
155523,65297035,65287888,115.489,1,20,88947,87923,0.07176171598294954,182.0,182.0,182.0
155524,65297051,65308590,94.179,1,20,88948,90273,0.05852026296494216,55.0,55.0,55.0
155525,65297051,65308587,94.443,1,20,88948,90272,0.0586843053674177,55.0,55.0,55.0
155526,65297051,65297053,207.857,1,20,88948,88949,0.1291566729218189,55.0,54.0,Boundary
155527,65297051,258911658,208.715,1,20,88948,160664,0.12968981072986444,55.0,55.0,55.0
155528,65297053,4021327368,94.307,1,20,88949,211683,0.05859979867523333,54.0,54.0,54.0
155529,65297053,65330033,94.263,1,20,88949,92263,0.05857245827482074,54.0,54.0,54.0
155530,65297053,65297058,207.846,1,20,88949,88950,0.12914983782171574,54.0,54.0,54.0
155531,65297053,65297051,207.857,1,20,88949,88948,0.1291566729218189,54.0,55.0,Boundary
155532,65297058,65357352,94.439,1,25,88950,94003,0.0586818198764711,54.0,54.0,54.0
155533,65297058,65330035,94.087,1,25,88950,92264,0.05846309667317037,54.0,54.0,54.0
155534,65297058,65297053,207.846,1,20,88950,88949,0.12914983782171574,54.0,54.0,54.0
155535,65297058,65287402,208.025,1,20,88950,87858,0.12926106354157607,54.0,54.0,54.0
155536,65297066,4681311576,8.807,1,20,88951,217133,0.0054724296916748485,57.0,57.0,57.0
155537,65297066,65342697,188.719,1,20,88951,93048,0.11726484148781488,57.0,57.0,57.0
155538,65297066,65289364,123.373,1,20,88951,88100,0.07666061863869661,57.0,58.0,Boundary
155539,65297087,4022941216,208.096,1,20,88952,211720,0.1293051810058782,58.0,58.0,58.0
155540,65297087,65309550,94.366,1,25,88952,90330,0.058636459666695666,58.0,58.0,58.0
155541,65297087,258910937,207.265,1,20,88952,160601,0.1287888202617222,58.0,62.0,Boundary
155542,65297087,65329896,94.05,1,25,88952,92232,0.058440105881914325,58.0,62.0,Boundary
155543,65297093,65308536,94.407,1,20,88953,90261,0.058661935948898306,61.0,61.0,61.0
155544,65297093,65308534,94.072,1,20,88953,90260,0.05845377608212063,61.0,61.0,61.0
155545,65297093,65297095,207.963,1,20,88953,88954,0.12922253843190376,61.0,61.0,61.0
155546,65297093,258911635,207.384,1,20,88953,160648,0.12886276361738352,61.0,61.0,61.0
155547,65297095,65297093,207.963,1,20,88954,88953,0.12922253843190376,61.0,61.0,61.0
155548,65297095,65309555,94.417,1,25,88954,90331,0.05866814967626481,61.0,61.0,61.0
155549,65297095,65297097,207.848,1,20,88954,88955,0.12915108056718905,61.0,60.0,Boundary
155550,65297095,65329901,94.09,1,25,88954,92233,0.058464960791380326,61.0,61.0,61.0
155551,65297097,65329903,93.98,1,25,88955,92234,0.058396609790348844,60.0,60.0,60.0
155552,65297097,65297095,207.848,1,20,88955,88954,0.12915108056718905,60.0,61.0,Boundary
155553,65297097,65309559,94.561,1,25,88955,90332,0.05875762735034239,60.0,60.0,60.0
155554,65297097,4022941218,208.08900000000003,1,20,88955,211722,0.12930083139672166,60.0,60.0,60.0
155555,65297108,4062847020,151.674,1,20,88956,211928,0.0942460884586228,187.0,187.0,187.0
155556,65297108,4062847056,213.45,1,20,88956,211931,0.13263201063790125,187.0,186.0,Boundary
155557,65297108,65309568,77.543,1,20,88956,90333,0.04818310611803597,187.0,187.0,187.0
155558,65297108,65329934,77.52600000000001,1,20,88956,92239,0.04817254278151293,187.0,187.0,187.0
155559,65297116,258912691,9.967,1,20,88957,160705,0.006193222066188625,53.0,53.0,53.0
155560,65297116,65304376,94.255,2,35,88957,89731,0.11713497458585508,53.0,53.0,53.0
155561,65297118,258912691,204.533,1,20,88958,160705,0.12709122994519492,177.0,53.0,Boundary
155562,65297118,65309647,94.24,1,25,88958,90339,0.05855816670187779,177.0,177.0,177.0
155563,65297118,65329924,94.399,1,25,88958,92237,0.058656964967005114,177.0,177.0,177.0
155564,65297118,65297123,207.762,1,20,88958,88959,0.12909764251183717,177.0,177.0,177.0
155565,65297123,65309650,94.234,1,25,88959,90340,0.05855443846545789,177.0,177.0,177.0
155566,65297123,65297118,207.762,1,20,88959,88958,0.12909764251183717,177.0,177.0,177.0
155567,65297123,65297126,207.763,1,20,88959,88960,0.12909826388457382,177.0,177.0,177.0
155568,65297123,65316672,94.41,1,25,88959,91003,0.05866380006710826,177.0,177.0,177.0
155569,65297126,65294004,207.607,1,20,88960,88586,0.12900132973765643,177.0,177.0,177.0
155570,65297126,65309652,94.218,1,20,88960,90341,0.0585444965016715,177.0,177.0,177.0
155571,65297126,65297123,207.763,1,20,88960,88959,0.12909826388457382,177.0,177.0,177.0
155572,65297126,65329926,94.421,1,20,88960,92238,0.05867063516721141,177.0,177.0,177.0
155573,65297130,65309655,94.196,1,20,88961,90342,0.0585308263014652,177.0,177.0,177.0
155574,65297130,65324758,94.443,1,20,88961,91762,0.0586843053674177,177.0,177.0,177.0
155575,65297130,65294004,207.796,1,20,88961,88586,0.12911876918488324,177.0,177.0,177.0
155576,65297130,65288289,207.819,1,20,88961,87961,0.12913306075782618,177.0,185.0,Boundary
155577,65297134,65288289,207.796,1,20,88962,87961,0.12911876918488324,185.0,185.0,185.0
155578,65297134,65321227,94.473,1,20,88962,91474,0.058702946549517195,185.0,185.0,185.0
155579,65297134,65297136,207.262,1,20,88962,88963,0.12878695614351227,185.0,185.0,185.0
155580,65297134,4035920545,94.166,1,20,88962,211814,0.058512185119365706,185.0,185.0,185.0
155581,65297136,65326236,94.477,1,20,88963,91910,0.0587054320404638,185.0,185.0,185.0
155582,65297136,65297138,207.819,1,20,88963,88964,0.12913306075782618,185.0,185.0,185.0
155583,65297136,65297134,207.262,1,20,88963,88962,0.12878695614351227,185.0,185.0,185.0
155584,65297138,4035920553,94.707,1,20,88964,211818,0.05884834776989325,185.0,185.0,185.0
155585,65297138,4035920548,94.487,1,20,88964,211815,0.05871164576783029,185.0,185.0,185.0
155586,65297138,65297142,207.763,1,20,88964,88965,0.12909826388457382,185.0,185.0,185.0
155587,65297138,65297136,207.819,1,20,88964,88963,0.12913306075782618,185.0,185.0,185.0
155588,65297142,65309581,94.64,1,20,88965,90334,0.05880671579653771,185.0,185.0,185.0
155589,65297142,65297138,207.763,1,20,88965,88964,0.12909826388457382,185.0,185.0,185.0
155590,65297142,65295132,207.919,1,20,88965,88686,0.12919519803149118,185.0,185.0,185.0
155591,65297144,65309583,94.53,1,20,88966,90335,0.05873836479550624,185.0,185.0,185.0
155592,65297144,4035920539,94.125,1,20,88966,211812,0.058486708837163066,185.0,185.0,185.0
155593,65297144,65297147,207.763,1,20,88966,88967,0.12909826388457382,185.0,186.0,Boundary
155594,65297144,65295132,207.462,1,20,88966,88686,0.1289112306908422,185.0,185.0,185.0
155595,65297147,65309586,94.462,1,20,88967,90336,0.05869611144941405,186.0,186.0,186.0
155596,65297147,65329911,94.162,1,20,88967,92235,0.058509699628419114,186.0,186.0,186.0
155597,65297147,65297149,207.451,1,20,88967,88968,0.12890439559073907,186.0,186.0,186.0
155598,65297147,65297144,207.763,1,20,88967,88966,0.12909826388457382,186.0,185.0,Boundary
155599,65297149,65329919,94.18,1,25,88968,92236,0.058520884337678804,186.0,186.0,186.0
155600,65297149,4035891345,205.391,1,20,88968,211807,0.12762436775324046,186.0,186.0,186.0
155601,65297149,65297147,207.451,1,20,88968,88967,0.12890439559073907,186.0,186.0,186.0
155602,65297149,65309588,94.408,1,25,88968,90337,0.05866255732163496,186.0,186.0,186.0
155603,65297159,612027338,81.743,1,20,88969,179966,0.050792871611965155,38.0,38.0,38.0
155604,65297187,65297190,116.562,1,20,88970,88971,0.07242844892937478,133.0,133.0,133.0
155605,65297187,358918635,85.787,1,20,88970,170722,0.05330570295897698,133.0,133.0,133.0
155606,65297187,65361957,101.666,1,20,88970,94257,0.06317248064423925,133.0,133.0,133.0
155607,65297190,65297193,200.142,1,20,88971,88972,0.12436278225856563,133.0,133.0,133.0
155608,65297190,65297187,116.562,1,20,88971,88970,0.07242844892937478,133.0,133.0,133.0
155609,65297190,65333320,90.558,1,20,88971,92449,0.056270272285533204,133.0,133.0,133.0
155610,65297190,358918707,40.876,1,20,88971,170723,0.0253992319832975,133.0,133.0,133.0
155611,65297193,65297197,200.506,1,20,88972,88973,0.12458896193470616,133.0,133.0,133.0
155612,65297193,65297190,200.142,1,20,88972,88971,0.12436278225856563,133.0,133.0,133.0
155613,65297193,65301658,91.026,1,20,88972,89406,0.05656107472628531,133.0,133.0,133.0
155614,65297193,65301655,89.292,1,20,88972,89405,0.05548361440093455,133.0,133.0,133.0
155615,65297197,65297203,200.64,1,20,88973,88974,0.12467222588141723,133.0,133.0,133.0
155616,65297197,65297193,200.506,1,20,88973,88972,0.12458896193470616,133.0,133.0,133.0
155617,65297197,65351370,90.48,2,20,88973,93664,0.11244361042414903,133.0,133.0,133.0
155618,65297203,65292174,200.939,1,20,88974,88319,0.12485801632967553,133.0,133.0,133.0
155619,65297203,65297197,200.64,1,20,88974,88973,0.12467222588141723,133.0,133.0,133.0
155620,65297203,65351372,90.503,1,20,88974,93665,0.05623609678501746,133.0,133.0,133.0
155621,65297203,65343740,89.958,1,20,88974,93108,0.05589744864354332,133.0,133.0,133.0
155622,65297206,65292174,115.957,1,20,88975,88319,0.07205251842370164,133.0,133.0,133.0
155623,65297206,1711296665,88.97200000000001,1,20,88975,191946,0.05528477512520662,133.0,133.0,133.0
155624,65297206,65297210,83.56299999999999,1,20,88975,88976,0.0519237699926678,133.0,132.0,Boundary
155625,65297210,65304219,92.882,1,20,88976,89715,0.057714342525507355,132.0,132.0,132.0
155626,65297210,65297214,59.535,1,20,88976,88977,0.036993425876446245,132.0,132.0,132.0
155627,65297210,65297206,83.56299999999999,1,20,88976,88975,0.0519237699926678,132.0,133.0,Boundary
155628,65297214,65297210,59.535,1,20,88977,88976,0.036993425876446245,132.0,132.0,132.0
155629,65297214,65305324,73.733,1,20,88977,89813,0.045815675991400205,132.0,132.0,132.0
155630,65297214,65305318,73.543,1,20,88977,89812,0.045697615171436744,132.0,132.0,132.0
155631,65297223,65297228,35.543,1,25,88978,88979,0.02208545117874408,52.0,52.0,52.0
155632,65297223,65312540,64.292,1,25,88978,90651,0.03994929598468938,52.0,52.0,52.0
155633,65297223,65309093,27.590000000000003,1,25,88978,90311,0.01714367380416817,52.0,52.0,52.0
155634,65297223,65348810,29.104,1,25,88978,93500,0.018084432127455977,52.0,52.0,52.0
155635,65297228,65297223,35.543,1,25,88979,88978,0.02208545117874408,52.0,52.0,52.0
155636,65297239,65333353,105.685,1,20,88980,92455,0.06566977767283483,41.0,41.0,41.0
155637,65297239,65297241,144.364,1,20,88980,88981,0.0897038537537127,41.0,41.0,41.0
155638,65297239,4150448114,48.875,1,20,88980,212192,0.030369592503759306,41.0,41.0,41.0
155639,65297241,65297244,146.15200000000002,1,20,88981,88982,0.09081486820684256,41.0,41.0,41.0
155640,65297241,2071244791,100.366,1,20,88981,196525,0.06236469608659451,41.0,41.0,41.0
155641,65297241,65332866,104.371,1,20,88981,92405,0.06485329389687698,41.0,41.0,41.0
155642,65297241,65297239,144.364,1,20,88981,88980,0.0897038537537127,41.0,41.0,41.0
155643,65297244,65297241,146.15200000000002,1,20,88982,88981,0.09081486820684256,41.0,41.0,41.0
155644,65297244,65326695,105.972,1,20,88982,91941,0.06584811164825333,41.0,41.0,41.0
155645,65297244,65297246,146.38,1,20,88982,88983,0.09095654119079871,41.0,41.0,41.0
155646,65297244,65326698,104.04,1,20,88982,91942,0.0646476195210459,41.0,41.0,41.0
155647,65297246,65297244,146.38,1,20,88983,88982,0.09095654119079871,41.0,41.0,41.0
155648,65297246,65297249,146.17,1,20,88983,88984,0.09082605291610225,41.0,41.0,41.0
155649,65297246,65333356,104.231,1,20,88983,92456,0.064766301713746,41.0,41.0,41.0
155650,65297246,65344021,105.968,1,20,88983,93124,0.06584562615730673,41.0,41.0,41.0
155651,65297249,65365464,102.818,1,20,88984,94428,0.06388830203685983,41.0,41.0,41.0
155652,65297249,65297252,146.78799999999998,1,20,88984,88985,0.09121006126735183,41.0,40.0,Boundary
155653,65297249,65333358,104.647,1,20,88984,92457,0.06502479277219234,41.0,41.0,41.0
155654,65297249,65297246,146.17,1,20,88984,88983,0.09082605291610225,41.0,41.0,41.0
155655,65297252,65297254,58.149,1,20,88985,88986,0.03613220326344962,40.0,40.0,40.0
155656,65297252,65297249,146.78799999999995,1,20,88985,88984,0.09121006126735182,40.0,41.0,Boundary
155657,65297252,65362219,103.01,1,20,88985,94274,0.0640076056022966,40.0,40.0,40.0
155658,65297252,65362218,68.84,1,20,88985,94273,0.0427752991909727,40.0,40.0,40.0
155659,65297254,65362218,88.48100000000001,1,20,88986,94273,0.05497968111151156,40.0,40.0,40.0
155660,65297254,2081705811,88.21999999999998,1,20,88986,196536,0.05481750282724594,40.0,40.0,40.0
155661,65297254,65297252,58.149,1,20,88986,88985,0.03613220326344962,40.0,40.0,40.0
155662,65297259,2081705811,146.295,1,20,88987,196536,0.09090372450818347,40.0,40.0,40.0
155663,65297259,65297262,146.53799999999995,1,20,88987,88988,0.09105471808318936,40.0,40.0,40.0
155664,65297259,65333366,106.267,1,20,88987,92461,0.06603141660556501,40.0,40.0,40.0
155665,65297262,4019097022,89.00200000000001,1,20,88988,211663,0.05530341630730611,40.0,40.0,40.0
155666,65297262,65327194,106.253,1,25,88988,91994,0.06602271738725192,40.0,40.0,40.0
155667,65297262,65297259,146.53799999999998,1,20,88988,88987,0.09105471808318938,40.0,40.0,40.0
155668,65297271,65297275,148.64600000000002,1,20,88989,88990,0.09236457181204719,43.0,51.0,Boundary
155669,65297271,65336617,71.469,1,20,88989,92688,0.04440888811562504,43.0,51.0,Boundary
155670,65297271,4008987886,19.381,1,20,88989,211573,0.012042825009009906,43.0,51.0,Boundary
155671,65297275,65297276,148.075,1,20,88990,88991,0.09200976797942013,51.0,51.0,51.0
155672,65297275,65297271,148.64600000000002,1,20,88990,88989,0.09236457181204719,51.0,43.0,Boundary
155673,65297275,65333385,105.16,1,20,88990,92464,0.06534355698609368,51.0,51.0,51.0
155674,65297275,65339524,105.193,1,20,88990,92872,0.06536406228640312,51.0,51.0,51.0
155675,65297276,65297275,148.075,1,20,88991,88990,0.09200976797942013,51.0,51.0,51.0
155676,65297276,65301602,105.21,1,20,88991,89399,0.06537462562292617,51.0,51.0,51.0
155677,65297276,65297287,146.39600000000002,1,20,88991,88992,0.09096648315458512,51.0,51.0,51.0
155678,65297276,65301604,105.121,1,20,88991,89400,0.06531932344936434,51.0,51.0,51.0
155679,65297287,4008988385,105.243,1,20,88992,211581,0.06539513092323561,51.0,51.0,51.0
155680,65297287,65297276,146.39600000000002,1,20,88992,88991,0.09096648315458512,51.0,51.0,51.0
155681,65297287,65336851,105.074,1,20,88992,92717,0.0652901189307418,51.0,51.0,51.0
155683,65297309,65328173,105.473,1,20,88994,92071,0.06553804665266506,43.0,43.0,43.0
155684,65297309,65328170,104.979,1,20,88994,92070,0.06523108852076007,43.0,43.0,43.0
155685,65297309,287825991,146.428,1,20,88994,164376,0.0909863670821579,43.0,43.0,43.0
155686,65297309,65297306,114.358,1,20,88994,88993,0.0710589434177986,43.0,43.0,43.0
155687,65297306,65297309,114.358,1,20,88993,88994,0.0710589434177986,43.0,43.0,43.0
155688,65297306,4009044916,32.147,2,20,88993,211594,0.039950538730162674,43.0,43.0,43.0
155689,65297322,4008988516,12.682,1,20,88995,211586,0.00788024904619285,43.0,43.0,43.0
155690,65297322,4009068063,35.281,1,20,88995,211597,0.02192265152174183,43.0,43.0,43.0
155691,65297322,4009068062,37.858,1,25,88995,211596,0.023523929064088383,43.0,43.0,43.0
155692,65297322,4009068077,35.736,1,25,88995,211598,0.022205376116917492,43.0,43.0,43.0
155693,65297326,65337080,91.33,1,20,88997,92748,0.056749972038226855,43.0,43.0,43.0
155694,65297326,65353036,139.11399999999998,1,20,88997,93774,0.08644164688630121,43.0,43.0,43.0
155695,65297326,4008987886,77.453,1,20,88997,211573,0.04812718257173749,43.0,51.0,Boundary
155696,65297326,65297324,74.46300000000002,1,20,88997,88996,0.04626927808915458,43.0,43.0,43.0
155697,65297324,4009069610,45.957,1,20,88996,211601,0.028556426858215172,43.0,43.0,43.0
155698,65297324,65357255,138.89600000000002,1,20,88996,93990,0.08630618762971157,43.0,43.0,43.0
155699,65297324,65297326,74.46300000000002,1,20,88996,88997,0.04626927808915458,43.0,43.0,43.0
155700,65297337,65297340,86.868,1,20,88998,88999,0.05397740688729541,93.0,93.0,93.0
155701,65297337,65305213,267.38200000000006,1,20,88998,89798,0.16614388507089867,93.0,93.0,93.0
155702,65297337,65305162,290.269,1,20,88998,89797,0.18036524289460276,93.0,93.0,93.0
155703,65297340,65297337,86.868,1,20,88999,88998,0.05397740688729541,93.0,93.0,93.0
155704,65297340,65313175,277.482,1,20,88999,90716,0.1724197497110617,93.0,93.0,93.0
155705,65297340,65344233,364.982,1,20,88999,93135,0.2267898641679198,93.0,93.0,93.0
155706,65297347,65287265,94.899,1,20,89000,87838,0.05896765133533002,69.0,69.0,69.0
155708,65297371,65297374,99.091,1,20,89001,89002,0.061572445847366,71.0,71.0,71.0
155709,65297371,65336337,146.27599999999995,2,20,89001,92650,0.1817838368523742,71.0,71.0,71.0
155710,65297371,65352253,150.08300000000003,1,20,89001,93717,0.09325748443461297,71.0,52.0,Boundary
155711,65297374,65297376,98.822,1,20,89002,89003,0.061405296581207205,71.0,71.0,71.0
155712,65297374,65297371,99.091,1,20,89002,89001,0.061572445847366,71.0,71.0,71.0
155713,65297374,65336339,146.138,1,20,89002,92651,0.09080616898852947,71.0,71.0,71.0
155714,65297374,65337447,149.964,1,20,89002,92778,0.09318354107895162,71.0,71.0,71.0
155715,65297376,65297379,98.922,1,20,89003,89004,0.06146743385487218,71.0,71.0,71.0
