x_x,y_x,x_y,y_y,time_departure
-122.3976272,37.7935131,-122.2629601,37.8232042,33602.1
-122.4009593,37.7921162,-122.4421396,37.8048581,33603.3
-122.3974037,37.7924404,-122.4119411,37.8084919,33604.4
-122.4029757,37.7937875,-122.4087215,37.7809779,33604.8
-122.4136932,37.7809332,-122.4071777,37.7821926,33608.1
-122.4064263,37.7903715,-122.3969087,37.7963968,33608.6
-122.4020077,37.788802,-122.4151466,37.7758929,33609.4
-122.414258,37.7837336,-122.2262653,37.4661196,33609.9
-122.4129919,37.7858081,-122.3945829,37.7960156,33611.1
-122.4171732,37.7814508,-122.4117828,37.8048939,33612
-122.4207595,37.7829067,-122.4148936,37.7773181,33612.6
-122.4128028,37.7848729,-122.4793957,37.7346317,33612.9
-122.4034972,37.7879652,-122.4033099,37.7514967,33613
-122.4131792,37.786738,-122.3765077,37.5925175,33618.2
-122.4089543,37.7863178,-122.410688,37.7720599,33620.7
-122.4036842,37.788901,-122.4119117,37.7888113,33621.5
-122.4027912,37.7928594,-122.4327541,37.7918056,33621.6
-122.4119117,37.7888113,-122.4768054,37.6944213,33621.9
-122.4052473,37.7887033,-122.4192016,37.7691076,33623.8
-122.4146092,37.7812955,-122.3931083,37.7839299,33624.8
-122.4089543,37.7863178,-122.4309318,37.791138,33626
-122.3988009,37.7933647,-122.3980104,37.7953396,33627
-122.4084166,37.7882951,-122.4146092,37.7812955,33627.7
-122.411723,37.7878756,-122.2677185,37.8859356,33627.7
-122.4119117,37.7888113,-122.4026819,37.7734816,33628
-122.4131792,37.786738,-122.4090473,37.7605471,33631
-122.406589,37.7875664,-122.4288642,37.7239693,33632.3
-122.4176198,37.7765433,-122.4271273,37.8054307,33633
-122.4122382,37.7820804,-122.4066624,37.7933207,33633.9
-122.4100772,37.7880844,-122.3901445,37.790745,33635.3
-122.399572,37.791327,-122.4073583,37.7913012,33638
-122.4022209,37.7900432,-122.4177424,37.7702067,33639.9
-122.3974037,37.7924404,-122.1736939,37.7170734,33641
-122.4029757,37.7937875,-122.4278923,37.7564972,33644.3
-122.4020077,37.788802,-122.4500984,37.7820602,33645.3
-122.414258,37.7837336,-122.4829826,37.8533718,33645.3
-122.4135549,37.7886026,-122.4652976,37.7107426,33646.7
-122.411717,37.7812048,-122.4077053,37.7792988,33646.9
-122.4036842,37.788901,-122.2757602,37.8018288,33647.1
-122.4115357,37.7869469,-122.4213696,37.7681948,33647.7
-122.4082332,37.7873668,-122.4231658,37.7948284,33653.3
-122.4024099,37.7909791,-122.3868604,37.7175169,33655.7
-122.411717,37.7812048,-122.4013982,37.7892837,33656.6
-122.4097,37.7862213,-122.4244949,37.7360057,33658.5
-122.4093268,37.7843607,-122.4203785,37.7409546,33659.3
-122.4180049,37.7765642,-122.3886554,37.7515049,33661.3
-122.4009593,37.7921162,-122.4052296,37.7089013,33661.5
-122.4064263,37.7903715,-122.4164231,37.7777453,33662.4
-122.4104533,37.7899531,-122.3982588,37.786773,33662.7
-122.3997849,37.7922611,-122.2745049,37.7812921,33663.4
-122.4013982,37.7892837,-122.3997849,37.7922611,33663.5
-122.4054347,37.7896352,-122.420901,37.762625,33670.4
-122.4119117,37.7888113,-122.403883,37.779005,33670.6
-122.4103557,37.7822065,-122.4068999,37.7593761,33672.5
-122.4011522,37.7930673,-122.7594251,38.4268766,33673.2
-122.417548,37.7833151,-122.4333609,37.6229633,33674.2
-122.4082332,37.7873668,-122.4164837,37.7990541,33675.4
-122.4111043,37.7822252,-122.3974573,37.7684307,33675.6
-122.4133664,37.7876672,-122.4309804,37.6535757,33677.4
-122.4029838,37.7880314,-122.446588,37.7298919,33680
-122.4067939,37.7885009,-122.3030508,37.5248524,33682.7
-122.3965451,37.7946019,-122.3980104,37.7953396,33683.9
-122.3982976,37.791734,-122.2901734,37.8907612,33684.4
